word_bw	word_ar	lemma_bw	lemma_ar	pos	stem_bw	stem_ar	gloss	root_bw	root_ar
Anh	انه	<in~	إِنّ	conj_sub	<in~uh	إِنُّه	if_[CALIMA]	None	None
E$An	عشان	$a>on	شَأْن	noun	$a>on	شَأْن	on;above_[CALIMA]+matter;affair;case;importance;status;situation;condition;affairs_[CALIMA]	None	None
AlAhlY	الاهلى	>aholiy~	أَهْلِيّ	noun_prop	>aholiy~	أَهْلِيّ	the_[CALIMA]+Ahly;Ahli_[ARAMORPH]	None	None
mmkn	ممكن	mumokin	مُمْكِن	adj	mumokin	مُمْكِن	possible_[CALIMA]	None	None
yrjE	يرجع	rijiE	رِجِع	verb	rojaE	رْجَع	he;it_[CALIMA]+come_back;return_[CALIMA]	None	None
AlAsmAEylY	الاسماعيلى	<isomAEiyliy~	إِسْماعِيلِيّ	noun_prop	<isomAEiyliy~	إِسْماعِيلِيّ	the_[CALIMA]+Ismaili_[ARAMORPH]	None	None
Aw	او	>aw	أَو	conj	>aw	أَو	Or;if_not;unless;except_if;except_when_[CALIMA]	None	None
yHtrf	يحترف	{iHotaraf	ٱِحْتَرَف	verb	Hotarif	حْتَرِف	he;it_[ARAMORPH]+do_professionally_[ARAMORPH]	None	None
HtY	حتى	Hat~aY	حَتَّى	prep	Hat~aY	حَتَّى	until;up_to_[CALIMA]	None	None
lkn	لكن	lakin	لَكِن	conj	lakin	لَكِن	Rather;even;but;yet;however;but_rather_[CALIMA]	None	None
yEnY	يعنى	EanaY	عَنَى	verb	Eoniy	عْنِي	he;it_[CALIMA]+mean;signify;concern;be_meant;be_signified;be_concerned_(with)_[CALIMA]	None	None
Ayh	ايه	>ay~	أَيّ	pron_interrog	>ay~ap	أَيَّة	which_[ARAMORPH]	None	None
Ajbr	اجبر	>ajobar	أَجْبَر	verb	>ajobar	أَجْبَر	force;compel;be_forced;be_compelled_[CALIMA]+he;it_[CALIMA]	None	None
lAEb	لاعب	lAEib	لاعِب	noun	lAEib	لاعِب	player;athlete_[CALIMA]	None	None
w	و	wa	وَ	conj	wa	وَ	and_[CALIMA]	None	None
qDyh	قضيه	qaDiy~ap	قَضِيَّة	noun	qaDiy~	قَضِيّ	problem;issue;problems;issues;lawsuit;legal_case;lawsuits;legal_cases_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
w	و	wa	وَ	conj	wa	وَ	and_[CALIMA]	None	None
m$	مش	mi$	مِش	part_neg	mi$	مِش	TBA_[CALIMA]	None	None
EArf	عارف	EArif	عارِف	adj	EArif	عارِف	knowing;having_knowledge_of_[CALIMA]	None	None
Ayh	ايه	>ay~	أَيّ	pron_interrog	>ay~ap	أَيَّة	which_[ARAMORPH]	None	None
Tb	طب	Tab	طَب	interj	Tab	طَب	TBA_[CALIMA]	None	None
mA	ما	mA	ما	part	mA	ما	[no_gloss]_[CALIMA]	None	None
hw	هو	huw~a	هُوَّ	pron	huw~a	هُوَّ	it;he;an_improper_way;its;the_self_same;emphatic_pronoun_of_the_3rd_person;emphasizing_a_preceding_noun;emphasizing_a_preceding_suffix_[CALIMA]	None	None
mhmA	مهما	mahomA	مَهْما	pron_rel	mahomA	مَهْما	whatever_[CALIMA]	None	None
Eml	عمل	Eamal	عَمَل	noun	Eamal	عَمَل	work;action;actions;activities_[CALIMA]	None	None
m$	مش	mi$	مِش	part_neg	mi$	مِش	TBA_[CALIMA]	None	None
hylEb	هيلعب	liEib	لِعِب	verb	loEab	لْعَب	will_+_he;it_[CALIMA]+be_played_with;play_[CALIMA]	None	None
gSb	غصب	gaSob	غَصْب	noun	gaSob	غَصْب	extortion;coercion;usurpation;forcibly;by_force_[CALIMA]	None	None
Enh	عنه	Ean	عَن	prep	Ean	عَن	from;about_[ARAMORPH]+it;him_[ARAMORPH]	None	None
mbrwT	مبروط	maboruwT	مَبْرُوط	adj	maboruwT	مَبْرُوط	TBA_[CALIMA]	None	None
AltEAdl	التعادل	taEAdul	تَعادُل	noun	taEAdul	تَعادُل	the_[CALIMA]+tie;equilibrium;balance;compensation;equitable_distribution_[CALIMA]	None	None
mn	من	man	مَن	pron_interrog	man	مَن	who;whom_[ARAMORPH]	None	None
AhlAwy	اهلاوي	AaholAwiy	اَهْلاوِي	adj	AaholAwiy	اَهْلاوِي	belong_Al_AHLY_team;fromthe_Ahly;Ahliy_supporter;Ahli_sports_club;of_[CALIMA]	None	None
AlTA}f	الطائف	TA}f	طائف	noun_prop	TA}f	طائف	NO_ANALYSIS_[ARAMORPH]	None	None
AlY	الى	<ilaY	إِلَى	prep	<ilaY	إِلَى	to;towards_[ARAMORPH]	None	None
kl	كل	kul~	كُلّ	noun	kul~	كُلّ	all_[CALIMA]	None	None
mSry	مصري	maSoriy	مَصْرِي	adj	maSoriy	مَصْرِي	egyptians;Egyptian_[CALIMA]	None	None
wAlY	والى	All~iy	اللِّي	pron_rel	All~iy	اللِّي	and_[CALIMA]+which;who;whom_[CALIMA]	None	None
kl	كل	kul~	كُلّ	noun	kul~	كُلّ	all_[CALIMA]	None	None
AhlAwy	اهلاوي	AaholAwiy	اَهْلاوِي	adj	AaholAwiy	اَهْلاوِي	belong_Al_AHLY_team;fromthe_Ahly;Ahliy_supporter;Ahli_sports_club;of_[CALIMA]	None	None
Awk	اوك	>uwk	أُوك	noun_prop	>uwk	أُوك	Oak_[ARAMORPH]	None	None
wbAltwfyq	وبالتوفيق	tawfiyq	تَوفِيق	noun	tawfiyq	تَوفِيق	and_+_with;by_+_the_[CALIMA]+success;successful_outcome;conformation_[CALIMA]	None	None
lmwrtA	لمورتا	mwrtA	مورتا	noun_prop	mwrtA	مورتا	NO_ANALYSIS_[ARAMORPH]	None	None
AEdAdy	اعدادي	<iEodAdiy~	إِعْدادِيّ	adj	<iEodAdiy~	إِعْدادِيّ	preliminary;preparatory_[ARAMORPH]	None	None
211453	211453	211453	211453	digit	211453	211453	211453	None	None
vAnwy	ثانوي	vAnawiy~	ثانَوِيّ	adj	vAnawiy~	ثانَوِيّ	secondary_[ARAMORPH]	None	None
Adby	ادبي	>adab	أَدَب	noun	>adab	أَدَب	literature;good_manners;etiquette_[ARAMORPH]+my_[ARAMORPH]	None	None
9488	9488	9488	9488	digit	9488	9488	9488	None	None
bs	بس	bas~	بَسّ	interj	bas~	بَسّ	hush_[CALIMA]	None	None
AlSrAHh	الصراحه	SarAHap	صَراحَة	noun	SarAH	صَراح	the_[CALIMA]+sincerity;candor;frankness;explicitly;openly_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
njm	نجم	najom	نَجْم	noun	najom	نَجْم	star;constellation;stars;constellations;installment;partial_payment;installments;partial_payments_[CALIMA]	None	None
AllqA'	اللقاء	liqA'	لِقاء	noun	liqA'	لِقاء	the_[CALIMA]+meeting;encounter;interview;meetings;encounters;interviews;in_compensation_or_exchange_for_[CALIMA]	None	None
kAn	كان	kAn	كان	verb	kAn	كان	be;was;were_[CALIMA]	None	None
HmdY	حمدى	Hamodiy	حَمْدِي	noun_prop	Hamodiy	حَمْدِي	Hamdi_[CALIMA]	None	None
$EbAn	شعبان	$aEobAn	شَعْبان	noun_prop	$aEobAn	شَعْبان	TBA_[CALIMA]	None	None
wAllh	والله	<il~A	إِلّا	noun	Allah	اللَه	and;with_[CALIMA]+God;Allah_[CALIMA]	None	None
Hkm	حكم	Hukom	حُكْم	noun	Hukom	حُكْم	judgment;decision;verdict;statutes;laws;judgments;decisions;verdicts_[CALIMA]	None	None
mmtAz	ممتاز	mumotAz	مُمْتاز	adj	mumotAz	مُمْتاز	excellent;superior;first-rate;privileged;favored_[CALIMA]	None	None
An	ان	<in~	إِنّ	conj_sub	<in~	إِنّ	if_[CALIMA]	None	None
$A'	شاء	$A'	شاء	verb	$A'	شاء	want;desire;wish_[CALIMA]+he;it_[CALIMA]	None	None
Allh	الله	All~ah	اللَّه	noun_prop	All~ah	اللَّه	TBA_[CALIMA]	None	None
hAnY	هانى	hAniy	هانِي	noun_prop	hAniy	هانِي	Hani_[CALIMA]	None	None
sEyd	سعيد	saEiyd	سَعِيد	noun_prop	saEiyd	سَعِيد	Said;Saeed_[CALIMA]	None	None
fY	فى	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
AlzmAlk	الزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	the_[CALIMA]+Zamalek_[CALIMA]	None	None
AlgzAl	الغزال	gazAl	غَزال	noun	gazAl	غَزال	the_[CALIMA]+gazelle;gazelles_[CALIMA]	None	None
Al>smr	الأسمر	>asomar	أَسْمَر	adj	>asomar	أَسْمَر	the_[CALIMA]+brown;tawny;tanned;brown-skinned;dark-complectioned_[CALIMA]	None	None
hw	هو	huw~a	هُوَّ	pron	huw~a	هُوَّ	it;he;an_improper_way;its;the_self_same;emphatic_pronoun_of_the_3rd_person;emphasizing_a_preceding_noun;emphasizing_a_preceding_suffix_[CALIMA]	None	None
<brAhym	إبراهيم	<iborAhiym	إِبْراهِيم	noun_prop	<iborAhiym	إِبْراهِيم	Ibrahim_[ARAMORPH]	None	None
ywsf	يوسف	yuwsif	يُوسِف	noun_prop	yuwsif	يُوسِف	Yousif;Yusif;Joseph_[CALIMA]	None	None
wlkn	ولكن	lakin	لَكِن	conj	lakin	لَكِن	and_[CALIMA]+Rather;even;but;yet;however;but_rather_[CALIMA]	None	None
fY	فى	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
r>yY	رأيى	ra>oy	رَأْي	noun	ra>oy	رَأْي	opinion;view;idea;opinions;views;ideas_[CALIMA]+my_[CALIMA]	None	None
>n	أن	<in~	إِنّ	conj_sub	<in~	إِنّ	if_[CALIMA]	None	None
h*A	هذا	h`*A	هٰذا	pron_dem	h`*A	هٰذا	this_[ARAMORPH]	None	None
AllAEb	اللاعب	lAEib	لاعِب	noun	lAEib	لاعِب	the_[CALIMA]+player;athlete_[CALIMA]	None	None
ln	لن	lan	لَن	part_neg	lan	لَن	(will)_not_[ARAMORPH]	None	None
yfyd	يفيد	>afAd	أَفاد	verb	fiyd	فِيد	he;it_[CALIMA]+report;inform;provide;be_reported;be_provided_[CALIMA]	None	None
AlzmAlk	الزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	the_[CALIMA]+Zamalek_[CALIMA]	None	None
Hyv	حيث	Hayv	حَيث	adv_rel	Hayv	حَيث	TBA_[CALIMA]	None	None
AlzmAlk	الزمالك	zamAlik	زَمالِك	noun_prop	zamAlik	زَمالِك	the_[CALIMA]+Zamalek_[CALIMA]	None	None
Endh	عنده	Einod	عِنْد	noun	Einod	عِنْد	with;at_[CALIMA]+his;its_[CALIMA]	None	None
t$kylp	تشكيلة	ta$okiylap	تَشْكِيلَة	noun	ta$okiyl	تَشْكِيل	assortment;group;vocalization_(short_vowels_and_diacritics)_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
mn	من	man	مَن	pron_interrog	man	مَن	who;whom_[ARAMORPH]	None	None
AlmhAjmyn	المهاجمين	muhAjim	مُهاجِم	noun	muhAjim	مُهاجِم	the_[ARAMORPH]+assailant;attacker_[ARAMORPH]+two_[ARAMORPH]	None	None
xTyrp	خطيرة	xaTiyr	خَطِير	adj	xaTiyr	خَطِير	serious;grave;dangerous;significant_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
jdA	جدا	jid~	جِدّ	noun	jid	جِد	seriousness;earnestness;very;much_[CALIMA]+[acc.indef.]_[CALIMA]	None	None
fY	فى	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
>Y	أى	>ay	أَي	abbrev	>ay	أَي	A._[ARAMORPH]	None	None
fryq	فريق	fariyq	فَرِيق	noun	fariyq	فَرِيق	team;band;group;faction;party;factions;parties;groups_[CALIMA]	None	None
>xr	أخر	|xir	آخِر	adj_comp	|xir	آخِر	last;end_[CALIMA]	None	None
fY	فى	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
AldwrY	الدورى	dawriy	دَورِي	noun	dawriy	دَورِي	the_[CALIMA]+league_(sports)_[CALIMA]	None	None
AlmSrY	المصرى	maSoriy	مَصْرِي	adj	maSoriy	مَصْرِي	the_[CALIMA]+egyptians;Egyptian_[CALIMA]	None	None
fmnhm	فمنهم	min	مِن	prep	min	مِن	and;so_[ARAMORPH]+from_[ARAMORPH]+them_[masc.pl.]_[ARAMORPH]	None	None
jmAl	جمال	jamAl	جَمال	noun	jamAl	جَمال	beauty_[CALIMA]	None	None
Hmzp	حمزة	Hamozap	حَمْزَة	noun_prop	Hamozap	حَمْزَة	Hamza_[ARAMORPH]	None	None
wEbdAlHlym	وعبدالحليم	EbdAlHlym	عبدالحليم	noun_prop	EbdAlHlym	عبدالحليم	NO_ANALYSIS_[ARAMORPH]	None	None
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
wywsf	ويوسف	yuwsif	يُوسِف	noun_prop	yuwsif	يُوسِف	and_[CALIMA]+Yousif;Yusif;Joseph_[CALIMA]	None	None
HmdY	حمدى	Hamodiy	حَمْدِي	noun_prop	Hamodiy	حَمْدِي	Hamdi_[CALIMA]	None	None
wmEtz	ومعتز	muEotaz~	مُعْتَزّ	noun_prop	muEotaz~	مُعْتَزّ	and_[CALIMA]+TBA_[CALIMA]	None	None
<ynw	إينو	Aynw	اينو	noun_prop	Aynw	اينو	NO_ANALYSIS_[ARAMORPH]	None	None
mSTfY	مصطفى	muSoTafaY	مُصْطَفَى	noun_prop	muSoTafaY	مُصْطَفَى	Mustafa;Moustapha;Chosen_one_(Muhammad)_[CALIMA]	None	None
jEfr	جعفر	jEfr	جعفر	noun_prop	jEfr	جعفر	NO_ANALYSIS_[ARAMORPH]	None	None
wEmrw	وعمرو	Eamorw	عَمْرو	noun_prop	Eamorw	عَمْرو	and_[ARAMORPH]+Amr_[ARAMORPH]	None	None
zkY	زكى	>a*okaY	أَذْكَى	noun_prop	*akiy	ذَكِي	TBA_[CALIMA]	None	None
wjwnywr	وجونيور	jwnywr	جونيور	noun_prop	jwnywr	جونيور	NO_ANALYSIS_[ARAMORPH]	None	None
whm	وهم	hum~a	هُمَّ	pron	hum~a	هُمَّ	and_[CALIMA]+they_[masc.pl];they_[CALIMA]	None	None
gyr	غير	gayor	غَيْر	noun	gayor	غَيْر	not;other_[ARAMORPH]	None	None
mHtAjyn	محتاجين	miHotAj	مِحْتاج	adj	miHotAj	مِحْتاج	needing;requiring;require;wanting_[CALIMA]+two_[CALIMA]	None	None
<lY	إلى	<ilaY	إِلَى	prep	<ilaY	إِلَى	to;towards_[ARAMORPH]	None	None
lAEb	لاعب	lAEib	لاعِب	noun	lAEib	لاعِب	player;athlete_[CALIMA]	None	None
>xr	أخر	|xir	آخِر	adj_comp	|xir	آخِر	last;end_[CALIMA]	None	None
w$krA	وشكرا	$ukor	شُكْر	noun	$ukor	شُكْر	and_[CALIMA]+thankfulness;thanks;thank_you_[CALIMA]+[acc.indef.]_[CALIMA]	None	None
wybdw	ويبدو	bad~aY	بَدَّى	verb	bad~	بَدّ	and_+_they_[CALIMA]+TBA_[CALIMA]+we_[CALIMA]	None	None
>n	أن	<in~	إِنّ	conj_sub	<in~	إِنّ	if_[CALIMA]	None	None
Algndwr	الغندور	gndwr	غندور	noun_prop	gndwr	غندور	NO_ANALYSIS_[ARAMORPH]	None	None
wk*lk	وكذلك	*`lika	ذٰلِكَ	pron_dem	*`lika	ذٰلِكَ	and_+_like;such_as_[ARAMORPH]+that_[ARAMORPH]	None	None
>EDA'	أعضاء	EuDow	عُضْو	noun	>aEoDA'	أَعْضاء	members_[ARAMORPH]	None	None
AtHAd	اتحاد	Ait~iHAd	اِتِّحاد	noun	Ait~iHAd	اِتِّحاد	union_[CALIMA]	None	None
Alkrp	الكرة	kurap	كُرَة	noun	kur	كُر	the_[CALIMA]+ball;globe;sphere;balls;globes;spheres;soccer;football_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
fhmwA	فهموا	fah~im	فَهِّم	verb	fah~im	فَهِّم	make_understand_[CALIMA]+they_[CALIMA]	None	None
mAyqSdh	مايقصده	qaSad	قَصَد	verb	qoSud	قْصُد	not_+_he;it_[CALIMA]+intend;mean;pursue;be_intended;be_meant;be_pursued_[CALIMA]+it;him_[CALIMA]	None	None
jwzyh	جوزيه	juwziyh	جُوزِيه	noun_prop	juwziyh	جُوزِيه	Jose_[ARAMORPH]	None	None
VENDITOZZI	VENDITOZZI	VENDITOZZI	VENDITOZZI	foreign	VENDITOZZI	VENDITOZZI	VENDITOZZI	None	None
Mattia	Mattia	Mattia	Mattia	foreign	Mattia	Mattia	Mattia	None	None
Il	Il	Il	Il	foreign	Il	Il	Il	None	None
Cairo	Cairo	Cairo	Cairo	foreign	Cairo	Cairo	Cairo	None	None
Egitto	Egitto	Egitto	Egitto	foreign	Egitto	Egitto	Egitto	None	None
26	26	26	26	digit	26	26	26	None	None
12	12	12	12	digit	12	12	12	None	None
88	88	88	88	digit	88	88	88	None	None
difensore	difensore	difensore	difensore	foreign	difensore	difensore	difensore	None	None
mmkn	ممكن	mumokin	مُمْكِن	adj	mumokin	مُمْكِن	possible_[CALIMA]	None	None
Hd	حد	Had~	حَدّ	noun	Had~	حَدّ	stop;halt;end;extent;limit;level;border;frontier_[CALIMA]	None	None
y$wf	يشوف	$Af	شاف	verb	$uwf	شُوف	he;it_[CALIMA]+look_[CALIMA]	None	None
Ayh	ايه	>ay~	أَيّ	pron_interrog	>ay~ap	أَيَّة	which_[ARAMORPH]	None	None
AlmwDwE	الموضوع	mawoDuwE	مَوْضُوع	noun	mawoDuwE	مَوْضُوع	the_[ARAMORPH]+subject;theme;issue_[ARAMORPH]	None	None
dh	ده	dah	دَه	pron_dem	dah	دَه	that_[CALIMA]	None	None
AHmd	احمد	>aHomad	أَحْمَد	noun_prop	>aHomad	أَحْمَد	Ahmad;Ahmed_[CALIMA]	None	None
EAdl	عادل	EAdil	عادِل	noun_prop	EAdil	عادِل	Adel;Adil_[CALIMA]	None	None
AlmfrwD	المفروض	maforuwD	مَفْرُوض	adj	maforuwD	مَفْرُوض	the_[CALIMA]+imposed;prescribed_[CALIMA]	None	None
hw	هو	huw~a	هُوَّ	pron	huw~a	هُوَّ	it;he;an_improper_way;its;the_self_same;emphatic_pronoun_of_the_3rd_person;emphasizing_a_preceding_noun;emphasizing_a_preceding_suffix_[CALIMA]	None	None
wAmyr	وامير	>amiyr	أَمِير	noun	>amiyr	أَمِير	and_[CALIMA]+Emir;Emirs;prince;princes_[CALIMA]	None	None
y$wfwA	يشوفوا	$Af	شاف	verb	$uwf	شُوف	they_[CALIMA]+look_[CALIMA]+we_[CALIMA]	None	None
lhm	لهم	li	لِ	prep	luhum	لُهُم	to;him_(it;he_has);them;her_(it;she_has;they_have);for_[CALIMA]	None	None
fryq	فريق	fariyq	فَرِيق	noun	fariyq	فَرِيق	team;band;group;faction;party;factions;parties;groups_[CALIMA]	None	None
gyr	غير	gayor	غَيْر	noun	gayor	غَيْر	not;other_[ARAMORPH]	None	None
AlAhlY	الاهلى	>aholiy~	أَهْلِيّ	noun_prop	>aholiy~	أَهْلِيّ	the_[CALIMA]+Ahly;Ahli_[ARAMORPH]	None	None
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
r>Y	رأى	ra>oy	رَأْي	noun	ra>oy	رَأْي	opinion;view;idea;opinions;views;ideas_[CALIMA]	None	None
Almvl	المثل	maval	مَثَل	noun	maval	مَثَل	the_[CALIMA]+example;proverb;for_example;proverbs;examples_[CALIMA]	None	None
lA	لا	lA	لا	interj	lA	لا	no_[CALIMA]	None	None
fhmtny	فهمتني	fihim	فِهِم	verb	fihom	فِهْم	understand;uderstand_[CALIMA]+it;they;she_+_me_[CALIMA]	None	None
glT	غلط	galaT	غَلَط	adj	galaT	غَلَط	wrong_[CALIMA]	None	None
AnA	انا	>anA	أَنا	pron	>anA	أَنا	I_[ARAMORPH]	None	None
EArf	عارف	EArif	عارِف	adj	EArif	عارِف	knowing;having_knowledge_of_[CALIMA]	None	None
Ank	انك	<in~	إِنّ	conj_sub	<in~ak	إِنَّك	if_[CALIMA]	None	None
ktbt	كتبت	katab	كَتَب	verb	katab	كَتَب	write;be_written;be_fated;be_destined_[CALIMA]+I_[CALIMA]	None	None
Anh	انه	<in~	إِنّ	conj_sub	<in~uh	إِنُّه	if_[CALIMA]	None	None
lsh	لسه	lis~ah	لِسَّه	adv	lis~ah	لِسَّه	yet_[CALIMA]	None	None
lm	لم	lam	لَم	part_neg	lam	لَم	not_[ARAMORPH]	None	None
ywqE	يوقع	waq~aE	وَقَّع	verb	waq~aE	وَقَّع	he;it_[CALIMA]+sign_[CALIMA]	None	None
AnA	انا	>anA	أَنا	pron	>anA	أَنا	I_[ARAMORPH]	None	None
qSdy	قصدي	qaSod	قَصْد	noun	qaSod	قَصْد	intent;purpose;goal;intentionally_[CALIMA]+my_[CALIMA]	None	None
ElyA	عليا	lyA	ليا	noun_prop	lyA	ليا	NO_ANALYSIS_[ARAMORPH]	None	None
AnA	انا	>anA	أَنا	pron	>anA	أَنا	I_[ARAMORPH]	None	None
m$	مش	mi$	مِش	part_neg	mi$	مِش	TBA_[CALIMA]	None	None
Ant	انت	Ainota	اِنْتَ	pron	Ainota	اِنْتَ	you_[masc.sg.];you;masculine_[CALIMA]	None	None
AnA	انا	>anA	أَنا	pron	>anA	أَنا	I_[ARAMORPH]	None	None
bqwlhA	بقولها	qAl	قال	verb	quwl	قُول	[present-tense]_+_I_[CALIMA]+said;say;be_said;(for_example)_[CALIMA]+it;them;her_[CALIMA]	None	None
lsxryp	لسخرية	suxoriy~ap	سُخْرِيَّة	noun	suxoriy~	سُخْرِيّ	for;to_[ARAMORPH]+sarcasm;ridicule_[ARAMORPH]+[fem.sg.]_[ARAMORPH]	None	None
Almwqf	الموقف	mawoqif	مَوْقِف	noun	mawoqif	مَوْقِف	the_[ARAMORPH]+position_[ARAMORPH]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
bA$A	باشا	bA$A	باشا	noun	bA$A	باشا	pasha;pashas_[CALIMA]	None	None
bAltwfyq	بالتوفيق	tawfiyq	تَوفِيق	noun	tawfiyq	تَوفِيق	with;by_+_the_[CALIMA]+success;successful_outcome;conformation_[CALIMA]	None	None
lEmr	لعمر	lEmr	لعمر	noun_prop	lEmr	لعمر	NO_ANALYSIS_[ARAMORPH]	None	None
bs	بس	bas~	بَسّ	interj	bas~	بَسّ	hush_[CALIMA]	None	None
yAryt	ياريت	yArayt	يارَيت	verb_pseudo	yArayt	يارَيت	TBA_[CALIMA]	None	None
ykwn	يكون	kAn	كان	verb	kuwn	كُون	he;it_[CALIMA]+be;was;were_[CALIMA]	None	None
AlklAm	الكلام	kalAm	كَلام	noun	kalAm	كَلام	the_[CALIMA]+speech;statement;remark;talk;saying_[CALIMA]	None	None
SH	صح	SaH~	صَحّ	adj	SaH~	صَحّ	right;true;correct_[CALIMA]	None	None
yA	يا	yA	يا	part_voc	yA	يا	O;oh_[CALIMA]	None	None
jmAEp	جماعة	jamAEap	جَماعَة	noun	jamAE	جَماع	party;group;squad;groups;parties;squads_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
blA$	بلاش	balA$	بَلاش	adj	balA$	بَلاش	for_free_[CALIMA]	None	None
nxATr	نخاطر	xATar	خاطَر	verb	xATir	خاطِر	we_[ARAMORPH]+risk;hazard;wager_[ARAMORPH]	None	None
mrp	مرة	mar~ap	مَرَّة	noun	mar~	مَرّ	occasion;time;moment;occasions;times;moments;once;one_time_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
tAnyp	تانية	tAniy	تانِي	adj	tAniy	تانِي	the_last;secondly;again;next;second;thani;other_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
wnn$r	وننشر	na$ar	نَشَر	verb	no$ur	نْشُر	and_+_we_[CALIMA]+publish;announce;spread;be_published;be_announced;be_spread_[CALIMA]	None	None
ElY	على	EalaY	عَلَى	prep	EalaY	عَلَى	on;above_[CALIMA]	None	None
AlmlA	الملا	mala>	مَلَأ	noun	mala>	مَلَأ	the_[CALIMA]+crowd;assembly;audience_[CALIMA]	None	None
Swr	صور	Suwrap	صُورَة	noun	Suwar	صُوَر	picture;image;illustration;photo;pictures;photographs;illustrations;photos_[CALIMA]	None	None
lAEDA'	لاعضاء	EuDow	عُضْو	noun	>aEoDA'	أَعْضاء	for;to_[ARAMORPH]+members_[ARAMORPH]	None	None
wm$rfyn	ومشرفين	mu$ar~if	مُشَرِّف	adj	mu$ar~if	مُشَرِّف	and_[ARAMORPH]+honorable;honorary_[ARAMORPH]+two_[ARAMORPH]	None	None
fy	في	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
AlmntdY	المنتدى	munotadaY	مُنْتَدَى	noun	munotadaY	مُنْتَدَى	the_[CALIMA]+conference;fair;assembly;conferences;fairs;assemblies;assembly_room;gathering_place_[CALIMA]	None	None
lAnhm	لانهم	<in~	إِنّ	conj_sub	li<in~uhum	لِإِنُّهُم	if_[CALIMA]	None	None
bSrAHp	بصراحة	SarAHap	صَراحَة	noun	SarAH	صَراح	with;by_[CALIMA]+sincerity;candor;frankness;explicitly;openly_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
mmkn	ممكن	mumokin	مُمْكِن	adj	mumokin	مُمْكِن	possible_[CALIMA]	None	None
bAlTryqp	بالطريقة	Tariyqap	طَرِيقَة	noun	Tariyq	طَرِيق	with;by_+_the_[CALIMA]+method;procedure;methods;manners_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
dy	دي	diy	دِي	pron_dem	diy	دِي	this;that_[CALIMA]	None	None
ykwnwA	يكونوا	kAn	كان	verb	kuwn	كُون	they_[CALIMA]+be;was;were_[CALIMA]+we_[CALIMA]	None	None
Syd	صيد	Saydap	صَيدَة	noun	Sayd	صَيد	fishing;worth_having;desirable_[CALIMA]	None	None
shl	سهل	sahol	سَهْل	adj	sahol	سَهْل	easy;simple_[CALIMA]	None	None
llmbAHv	للمباحث	maboHav	مَبْحَث	noun	mabAHiv	مَباحِث	to;for_+_the_[ARAMORPH]+research;investigations_[ARAMORPH]	None	None
lw	لو	law	لَو	conj_sub	law	لَو	if_[CALIMA]	None	None
kAnt	كانت	kAn	كان	verb	kAn	كان	be;was;were_[CALIMA]+it;they;she_[CALIMA]	None	None
HATp	حاطة	HATiT	حاطِط	adj	HAT~	حاطّ	putting_[CALIMA]+[fem.sg.]_[CALIMA]	None	None
fy	في	fiy	فِي	abbrev	fiy	فِي	V._[ARAMORPH]	None	None
mxhA	مخها	mux~	مُخّ	noun	mux~	مُخّ	brain;brains_[CALIMA]+its;their;her_[CALIMA]	None	None
tqf$	تقفش	qafa$	قَفَش	verb	qofu$	قْفُش	you_[masc.sg.]_[ARAMORPH]+collect;catch_[ARAMORPH]	None	None
h*A	هذا	h`*A	هٰذا	pron_dem	h`*A	هٰذا	this_[ARAMORPH]	None	None
Aw	او	>aw	أَو	conj	>aw	أَو	Or;if_not;unless;except_if;except_when_[CALIMA]	None	None
*Ak	ذاك	*Aka	ذاكَ	pron_dem	*Aka	ذاكَ	that_[ARAMORPH]	None	None
mn	من	man	مَن	pron_interrog	man	مَن	who;whom_[ARAMORPH]	None	None
AlAEDA'	الاعضاء	EuDow	عُضْو	noun	>aEoDA'	أَعْضاء	the_[ARAMORPH]+members_[ARAMORPH]	None	None
